ID,TablaOrigen,ColumnaOrigen,TablaDestino,ColumnaDestino,Tipo
10189,ORC_LaryngoscopicView,LARVIE_CreatedUser_DR,SS_User,,FK
10190,ORC_LaryngoscopicView,LARVIE_UpdatedUser_DR,SS_User,,FK
10191,ORC_LineType,LINTYP_CreatedUser_DR,SS_User,,FK
10192,ORC_LineType,LINTYP_UpdatedUser_DR,SS_User,,FK
10193,ORC_LumenCatheter,LUMEN_CreatedUser_DR,SS_User,,FK
10194,ORC_LumenCatheter,LUMEN_UpdatedUser_DR,SS_User,,FK
10195,ORC_MinorAgreemAuthoriser,MIAGAU_CreatedUser_DR,SS_User,,FK
10196,ORC_MinorAgreemAuthoriser,MIAGAU_UpdatedUser_DR,SS_User,,FK
10197,ORC_NeonateAutopsy,NEOAUT_CreatedUser_DR,SS_User,,FK
10198,ORC_NeonateAutopsy,NEOAUT_UpdatedUser_DR,SS_User,,FK
10199,ORC_O2DeliveryModeEndo,O2DEMO_CreatedUser_DR,SS_User,,FK
10200,ORC_O2DeliveryModeEndo,O2DEMO_UpdatedUser_DR,SS_User,,FK
10201,ORC_OperatingStaffRole,OPSTFRL_CreatedUser_DR,SS_User,,FK
10202,ORC_OperatingStaffRole,OPSTFRL_UpdatedUser_DR,SS_User,,FK
10203,ORC_OperatingStaffStatus,OPSTFS_CreatedUser_DR,SS_User,,FK
10204,ORC_OperatingStaffStatus,OPSTFS_UpdatedUser_DR,SS_User,,FK
10205,ORC_OperatingTables,OPETAB_CreatedUser_DR,SS_User,,FK
10206,ORC_OperatingTables,OPETAB_UpdatedUser_DR,SS_User,,FK
10207,ORC_Operation,OPER_AddCodReq_DR,MRC_AdditCodeReq,,FK
10208,ORC_Operation,OPER_Age2CheckType_DR,MRC_AgeCheckType,,FK
10209,ORC_Operation,OPER_AgeCheckType_DR,MRC_AgeCheckType,,FK
10210,ORC_Operation,OPER_AreaCodeRestraints_DR,MRC_AreaCodeRestraint,,FK
10211,ORC_Operation,OPER_CCAMCodChap_DR,MRC_CCAMCodChap,,FK
10212,ORC_Operation,OPER_CodPractices_DR,MRC_CodingPractices,,FK
10213,ORC_Operation,OPER_CreatedUser_DR,SS_User,,FK
10214,ORC_Operation,OPER_DaggerAsterEdit_DR,MRC_DaggerAnAsteriskEdit,,FK
10215,ORC_Operation,OPER_DefaultAnaesMeth_DR,ORC_AnaestMethod,,FK
10216,ORC_Operation,OPER_DefaultCategory_DR,ORC_OperationCategory,,FK
10217,ORC_Operation,OPER_OperBundle_DR,ARC_OperationBundle,,FK
10218,ORC_Operation,OPER_SexCheckType_DR,MRC_SexCheckType,,FK
10219,ORC_Operation,OPER_Sex_DR,CT_Sex,,FK
10220,ORC_Operation,OPER_UpdatedUser_DR,SS_User,,FK
10221,ORC_Operation,OPER_WaitingListType_DR,PAC_WaitingListType,,FK
10222,ORC_OperationAlias,ALIAS_CreatedUser_DR,SS_User,,FK
10223,ORC_OperationAlias,ALIAS_CreatedUser_DR,SS_User,,FK
10224,ORC_OperationAlias,ALIAS_CreatedUser_DR,SS_User,,FK
10225,ORC_OperationAlias,ALIAS_CreatedUser_DR,SS_User,,FK
10226,ORC_OperationAlias,ALIAS_CreatedUser_DR,SS_User,,FK
10227,ORC_OperationAlias,ALIAS_ParRef,MRC_ICDDx,,ParRef
10228,ORC_OperationAlias,ALIAS_ParRef,ORC_Operation,,ParRef
10229,ORC_OperationAlias,ALIAS_ParRef,PAC_ReferralDiagnosticProblem,,ParRef
10230,ORC_OperationAlias,ALIAS_ParRef,PA_Person,,ParRef
10231,ORC_OperationAlias,ALIAS_UpdatedUser_DR,SS_User,,FK
10232,ORC_OperationAlias,ALIAS_UpdatedUser_DR,SS_User,,FK
10233,ORC_OperationAlias,ALIAS_UpdatedUser_DR,SS_User,,FK
10234,ORC_OperationAlias,ALIAS_UpdatedUser_DR,SS_User,,FK
10235,ORC_OperationAlias,ALIAS_UpdatedUser_DR,SS_User,,FK
10236,ORC_OperationCategory,CATEG_CreatedUser_DR,SS_User,,FK
10237,ORC_OperationCategory,CATEG_CreatedUser_DR,SS_User,,FK
10238,ORC_OperationCategory,CATEG_CreatedUser_DR,SS_User,,FK
10239,ORC_OperationCategory,CATEG_CreatedUser_DR,SS_User,,FK
10240,ORC_OperationCategory,CATEG_Questionnaire_DR,SS_UserDefWindow,,FK
10241,ORC_OperationCategory,CATEG_UpdatedUser_DR,SS_User,,FK
10242,ORC_OperationCategory,CATEG_UpdatedUser_DR,SS_User,,FK
10243,ORC_OperationCategory,CATEG_UpdatedUser_DR,SS_User,,FK
10244,ORC_OperationCategory,CATEG_UpdatedUser_DR,SS_User,,FK
10245,ORC_OperationEdition,ED_CreatedUser_DR,SS_User,,FK
10246,ORC_OperationEdition,ED_CreatedUser_DR,SS_User,,FK
10247,ORC_OperationEdition,ED_CreatedUser_DR,SS_User,,FK
10248,ORC_OperationEdition,ED_Edition_DR,MRC_ICDEdition,,FK
10249,ORC_OperationEdition,ED_Edition_DR,MRC_ICDEdition,,FK
10250,ORC_OperationEdition,ED_Edition_DR,MRC_ICDEdition,,FK
10251,ORC_OperationEdition,ED_ParRef,MRC_DRGCoding,,ParRef
10252,ORC_OperationEdition,ED_ParRef,MRC_ICDDx,,ParRef
10253,ORC_OperationEdition,ED_ParRef,ORC_Operation,,ParRef
10254,ORC_OperationEdition,ED_UpdatedUser_DR,SS_User,,FK
10255,ORC_OperationEdition,ED_UpdatedUser_DR,SS_User,,FK
10256,ORC_OperationEdition,ED_UpdatedUser_DR,SS_User,,FK
10257,ORC_OperationExclKeywords,EXCL_CreatedUser_DR,SS_User,,FK
10258,ORC_OperationExclKeywords,EXCL_CreatedUser_DR,SS_User,,FK
10259,ORC_OperationExclKeywords,EXCL_CreatedUser_DR,SS_User,,FK
10260,ORC_OperationExclKeywords,EXCL_UpdatedUser_DR,SS_User,,FK
10261,ORC_OperationExclKeywords,EXCL_UpdatedUser_DR,SS_User,,FK
10262,ORC_OperationExclKeywords,EXCL_UpdatedUser_DR,SS_User,,FK
10263,ORC_OperationItemLink,LINK_CreatedUser_DR,SS_User,,FK
10264,ORC_OperationItemLink,LINK_CreatedUser_DR,SS_User,,FK
10265,ORC_OperationItemLink,LINK_CreatedUser_DR,SS_User,,FK
10266,ORC_OperationItemLink,LINK_CreatedUser_DR,SS_User,,FK
10267,ORC_OperationItemLink,LINK_ParRef,ARC_AuxilInsurType,,ParRef
10268,ORC_OperationItemLink,LINK_ParRef,CT_Loc,,ParRef
10269,ORC_OperationItemLink,LINK_ParRef,ORC_Operation,,ParRef
10270,ORC_OperationItemLink,LINK_ParRef,RTC_MRecordType,,ParRef
10271,ORC_OperationItemLink,LINK_UpdatedUser_DR,SS_User,,FK
10272,ORC_OperationItemLink,LINK_UpdatedUser_DR,SS_User,,FK
10273,ORC_OperationItemLink,LINK_UpdatedUser_DR,SS_User,,FK
10274,ORC_OperationItemLink,LINK_UpdatedUser_DR,SS_User,,FK
10275,ORC_OperationKeywords,KEYW_ParRef,ARC_InsurAssociation,,ParRef
10276,ORC_OperationKeywords,KEYW_ParRef,ARC_PackageGroup,,ParRef
10277,ORC_OperationKeywords,KEYW_ParRef,ARC_PackageSubGroup,,ParRef
10278,ORC_OperationKeywords,KEYW_ParRef,AR_PaymentRef,,ParRef
10279,ORC_OperationKeywords,KEYW_ParRef,CT_CareProv,,ParRef
10280,ORC_OperationKeywords,KEYW_ParRef,CT_Hospital,,ParRef
10281,ORC_OperationKeywords,KEYW_ParRef,CT_Loc,,ParRef
10282,ORC_OperationKeywords,KEYW_ParRef,CT_RefClin,,ParRef
10283,ORC_OperationKeywords,KEYW_ParRef,CT_SocialStatus,,ParRef
10284,ORC_OperationKeywords,KEYW_ParRef,CT_Zip,,ParRef
10285,ORC_OperationKeywords,KEYW_ParRef,MRC_DiagnosSignSymptom,,ParRef
10286,ORC_OperationKeywords,KEYW_ParRef,ORC_Operation,,ParRef
10287,ORC_OperationKeywords,KEYW_ParRef,PAC_ClinicalIndicator,,ParRef
10288,ORC_OperationKeywords,KEYW_ParRef,PAC_DischargeDestination,,ParRef
10289,ORC_OperationKeywords,KEYW_ParRef,PAC_NonGovOrg,,ParRef
10290,ORC_OperationKeywords,KEYW_ParRef,PAC_RefDoctor,,ParRef
10291,ORC_OperationKeywords,KEYW_ParRef,PAC_ReferralDiagnosticProblem,,ParRef
10292,ORC_OperationKeywords,KEYW_ParRef,PAC_SnomedConcept,,ParRef
10293,ORC_OperationKeywords,KEYW_ParRef,PAC_StatePPP,,ParRef
10294,ORC_OperationKeywords,KEYW_ParRef,PAC_TriageSymptoms,,ParRef
10295,ORC_OperationKeywords,KEYW_ParRef,PAC_WaitingListType,,ParRef
10296,ORC_OperationKeywords,KEYW_ParRef,PAC_Ward,,ParRef
10297,ORC_OperationKeywords,KEYW_ParRef,PA_Person,,ParRef
10298,ORC_OperationKeywords,KEYW_ParRef,SS_User,,ParRef
10299,ORC_OperationPartialKeywords,OPPARTKEYW_ParRef,ORC_Operation,,ParRef
10300,ORC_OperationTypes,OPETYP_CreatedUser_DR,SS_User,,FK
10301,ORC_OperationTypes,OPETYP_UpdatedUser_DR,SS_User,,FK
10302,ORC_OperBillCondition,OPBIL_CreatedUser_DR,SS_User,,FK
10303,ORC_OperBillCondition,OPBIL_UpdatedUser_DR,SS_User,,FK
10304,ORC_OperMonitorDev,OPMON_CreatedUser_DR,SS_User,,FK
10305,ORC_OperMonitorDev,OPMON_UpdatedUser_DR,SS_User,,FK
10306,ORC_OperPosition,OPPOS_CreatedUser_DR,SS_User,,FK
10307,ORC_OperPosition,OPPOS_UpdatedUser_DR,SS_User,,FK
10308,ORC_OperReportTemplate,OPREPTMP_CareProv_DR,CT_CareProv,,FK
10309,ORC_OperReportTemplate,OPREPTMP_CreatedUser_DR,SS_User,,FK
10310,ORC_OperReportTemplate,OPREPTMP_Location_DR,CT_Loc,,FK
10311,ORC_OperReportTemplate,OPREPTMP_UpdatedUser_DR,SS_User,,FK
10312,ORC_OperTheatreType,OTTYPE_CreatedUser_DR,SS_User,,FK
10313,ORC_OperTheatreType,OTTYPE_UpdatedUser_DR,SS_User,,FK
10314,ORC_OrbitalBlocks,ORBBLO_CreatedUser_DR,SS_User,,FK
10315,ORC_OrbitalBlocks,ORBBLO_UpdatedUser_DR,SS_User,,FK
10316,ORC_OtherAnaestheticTechniques,OTANTE_CreatedUser_DR,SS_User,,FK
10317,ORC_OtherAnaestheticTechniques,OTANTE_UpdatedUser_DR,SS_User,,FK
10318,ORC_OutcomeOfSurgery,OUTS_CreatedUser_DR,SS_User,,FK
10319,ORC_OutcomeOfSurgery,OUTS_UpdatedUser_DR,SS_User,,FK
10320,ORC_Parasthesia,PARAS_CreatedUser_DR,SS_User,,FK
10321,ORC_Parasthesia,PARAS_UpdatedUser_DR,SS_User,,FK
10322,ORC_Partograms,PARTO_CreatedUser_DR,SS_User,,FK
10323,ORC_Partograms,PARTO_UpdatedUser_DR,SS_User,,FK
10324,ORC_PlacentaExpulsionComplic,PLEXCO_CreatedUser_DR,SS_User,,FK
10325,ORC_PlacentaExpulsionComplic,PLEXCO_UpdatedUser_DR,SS_User,,FK
10326,ORC_PrenatalScreenTestsDone,PRSCTE_CreatedUser_DR,SS_User,,FK
10327,ORC_PrenatalScreenTestsDone,PRSCTE_UpdatedUser_DR,SS_User,,FK
10328,ORC_PresentedDuringDelivery,PRDUDE_CreatedUser_DR,SS_User,,FK
10329,ORC_PresentedDuringDelivery,PRDUDE_UpdatedUser_DR,SS_User,,FK
10330,ORC_ProcedureActivity,PROCAC_CreatedUser_DR,SS_User,,FK
10331,ORC_ProcedureActivity,PROCAC_CreatedUser_DR,SS_User,,FK
10332,ORC_ProcedureActivity,PROCAC_UpdatedUser_DR,SS_User,,FK
10333,ORC_ProcedureActivity,PROCAC_UpdatedUser_DR,SS_User,,FK
10334,ORC_ProcedurePhase,PROCPH_CreatedUser_DR,SS_User,,FK
10335,ORC_ProcedurePhase,PROCPH_CreatedUser_DR,SS_User,,FK
10336,ORC_ProcedurePhase,PROCPH_UpdatedUser_DR,SS_User,,FK
10337,ORC_ProcedurePhase,PROCPH_UpdatedUser_DR,SS_User,,FK
10338,ORC_ProcedureQualifier,PROCQUAL_CreatedUser_DR,SS_User,,FK
10339,ORC_ProcedureQualifier,PROCQUAL_UpdatedUser_DR,SS_User,,FK
10340,ORC_QuantityofLiquor,QUOFLI_CreatedUser_DR,SS_User,,FK
10341,ORC_QuantityofLiquor,QUOFLI_UpdatedUser_DR,SS_User,,FK
10342,ORC_ReasonEqNotAvail,REQNAV_CreatedUser_DR,SS_User,,FK
10343,ORC_ReasonEqNotAvail,REQNAV_UpdatedUser_DR,SS_User,,FK
10344,ORC_ReasonForDurationChange,RDC_CreatedUser_DR,SS_User,,FK
10345,ORC_ReasonForDurationChange,RDC_UpdatedUser_DR,SS_User,,FK
10346,ORC_ReasonForOTBookChange,REOTBC_CreatedUser_DR,SS_User,,FK
10347,ORC_ReasonForOTBookChange,REOTBC_UpdatedUser_DR,SS_User,,FK
10348,ORC_ReasonForReturn,RFR_CreatedUser_DR,SS_User,,FK
10349,ORC_ReasonForReturn,RFR_CreatedUser_DR,SS_User,,FK
10350,ORC_ReasonForReturn,RFR_UpdatedUser_DR,SS_User,,FK
10351,ORC_ReasonForReturn,RFR_UpdatedUser_DR,SS_User,,FK
10352,ORC_ReasonForSuspend,SUSP_AdmCancelReason_DR,PAC_AdmCancelReason,,FK
10353,ORC_ReasonForSuspend,SUSP_CreatedUser_DR,SS_User,,FK
10354,ORC_ReasonForSuspend,SUSP_CreatedUser_DR,SS_User,,FK
10355,ORC_ReasonForSuspend,SUSP_UpdatedUser_DR,SS_User,,FK
10356,ORC_ReasonForSuspend,SUSP_UpdatedUser_DR,SS_User,,FK
10357,ORC_ReasonNoLMP,RSNLMP_CreatedUser_DR,SS_User,,FK
10358,ORC_ReasonNoLMP,RSNLMP_UpdatedUser_DR,SS_User,,FK
10359,ORC_ReasonNotReady,REANR_CreatedUser_DR,SS_User,,FK
10360,ORC_ReasonNotReady,REANR_UpdatedUser_DR,SS_User,,FK
10361,ORC_ReasonOTNotAvail,RNAV_CreatedUser_DR,SS_User,,FK
10362,ORC_ReasonOTNotAvail,RNAV_CreatedUser_DR,SS_User,,FK
10363,ORC_ReasonOTNotAvail,RNAV_CreatedUser_DR,SS_User,,FK
10364,ORC_ReasonOTNotAvail,RNAV_UpdatedUser_DR,SS_User,,FK
10365,ORC_ReasonOTNotAvail,RNAV_UpdatedUser_DR,SS_User,,FK
10366,ORC_ReasonOTNotAvail,RNAV_UpdatedUser_DR,SS_User,,FK
10367,ORC_ReasSessStatChange,RSSTATCH_CreatedUser_DR,SS_User,,FK
10368,ORC_ReasSessStatChange,RSSTATCH_UpdatedUser_DR,SS_User,,FK
10369,ORC_RoomBookPriority,RBP_CreatedUser_DR,SS_User,,FK
10370,ORC_RoomBookPriority,RBP_UpdatedUser_DR,SS_User,,FK
10371,ORC_SigmoidoscopyType,SIGTYP_CreatedUser_DR,SS_User,,FK
10372,ORC_SigmoidoscopyType,SIGTYP_UpdatedUser_DR,SS_User,,FK
10373,ORC_SpecimenType,SPETYP_CreatedUser_DR,SS_User,,FK
10374,ORC_SpecimenType,SPETYP_UpdatedUser_DR,SS_User,,FK
10375,ORC_SpinalLevel,SPILEV_CreatedUser_DR,SS_User,,FK
10376,ORC_SpinalLevel,SPILEV_UpdatedUser_DR,SS_User,,FK
10377,ORC_SupplemduringPregnancy,SUDUPR_CreatedUser_DR,SS_User,,FK
10378,ORC_SupplemduringPregnancy,SUDUPR_UpdatedUser_DR,SS_User,,FK
10379,ORC_SurfaceLandmark,SURLAN_CreatedUser_DR,SS_User,,FK
10380,ORC_SurfaceLandmark,SURLAN_UpdatedUser_DR,SS_User,,FK
10381,ORC_SurgicalCountStatus,SCS_CreatedUser_DR,SS_User,,FK
10382,ORC_SurgicalCountStatus,SCS_UpdatedUser_DR,SS_User,,FK
10383,ORC_TherapyforComplications,THFOCO_CreatedUser_DR,SS_User,,FK
10384,ORC_TherapyforComplications,THFOCO_UpdatedUser_DR,SS_User,,FK
10385,ORC_TourniquetPressure,TRQPRES_CreatedUser_DR,SS_User,,FK
10386,ORC_TourniquetPressure,TRQPRES_UpdatedUser_DR,SS_User,,FK
10387,ORC_TourniquetType,TRQTYPE_CreatedUser_DR,SS_User,,FK
10388,ORC_TourniquetType,TRQTYPE_UpdatedUser_DR,SS_User,,FK
10389,ORC_TypeofMemberRupture,TYOFME_CreatedUser_DR,SS_User,,FK
10390,ORC_TypeofMemberRupture,TYOFME_UpdatedUser_DR,SS_User,,FK
10391,ORC_USTechnique,USTE_CreatedUser_DR,SS_User,,FK
10392,ORC_USTechnique,USTE_UpdatedUser_DR,SS_User,,FK
10393,ORC_VentilationMode,VENMOD_CreatedUser_DR,SS_User,,FK
10394,ORC_VentilationMode,VENMOD_UpdatedUser_DR,SS_User,,FK
10395,OR_AnaestAdditionalStaff,ANAAS_CareProv_DR,CT_CareProv,,FK
10396,OR_AnaestAdditionalStaff,ANAAS_CPLocation_DR,CT_Loc,,FK
10397,OR_AnaestAdditionalStaff,ANAAS_OperatingStaffRole_DR,ORC_OperatingStaffRole,,FK
10398,OR_AnaestAdditionalStaff,ANAAS_OperatingStaffStatus_DR,ORC_OperatingStaffStatus,,FK
10399,OR_AnaestAdditionalStaff,ANAAS_Operation_DR,ORC_Operation,,FK
10400,OR_AnaestAdditionalStaff,ANAAS_StatePPP_DR,PAC_StatePPP,,FK
10401,OR_AnaestAirwayCircuit,ANACIRC_Type_DR,ORC_AirwayCircuit,,FK
10402,OR_AnaestAirwayEquip,ANAEQ_Type_DR,ORC_BladeType,,FK
10403,OR_AnaestAnalgetics,ANAAN_Type_DR,PAC_Analgetics,,FK
10404,OR_AnaestAncCareEquip,ANAACE_Type_DR,ORC_AncillaryCareEquipment,,FK
10405,OR_AnaestComplicationCard,ANACC_Type_DR,ORC_Anaest_Complications,,FK
10406,OR_AnaestComplicationOther,ANACO_Type_DR,ORC_Anaest_Complications,,FK
10407,OR_AnaestComplicationResp,ANACR_Type_DR,ORC_Anaest_Complications,,FK
10408,OR_AnaestComplications,COMP_Complic_DR,ORC_Anaest_Complications,,FK
10409,OR_AnaesTemplate,ANATAirwayMgtAirwayDR,ORC_AirwayTechnique,,FK
10410,OR_AnaesTemplate,ANATAirwayMgtETTSizeDR,ORC_Intubation_Size,,FK
10411,OR_AnaesTemplate,ANATAirwayMgtLaryngoViewDR,ORC_LaryngoscopicView,,FK
10412,OR_AnaesTemplate,ANATAirwayMgtLMASizeDR,ORC_Intubation_Size,,FK
10413,OR_AnaesTemplate,ANATASADR,ORC_ASA_ClassPhActiv,,FK
10414,OR_AnaesTemplate,ANATBagMaskVentDR,ORC_BagMaskVentilation,,FK
10415,OR_AnaesTemplate,ANATBldtTypeDR,ORC_BladeType,,FK
10416,OR_AnaesTemplate,ANATBypassLocDR,CT_Loc,,FK
10417,OR_AnaesTemplate,ANATCOMPDR,ORC_Anaest_Complications,,FK
10418,OR_AnaesTemplate,ANATDEOAirwayMgtAnalgesiaDR,PAC_Analgetics,,FK
10419,OR_AnaesTemplate,ANATDEOAirwayMgtCanInsSiteDR,ORC_CannulaInsertionSite,,FK
10420,OR_AnaesTemplate,ANATDEOAirwayMgtCanSizeDR,ORC_CannulaSize,,FK
10421,OR_AnaesTemplate,ANATDEOAirwayMgtVentModeDR,ORC_VentilationMode,,FK
10422,OR_AnaesTemplate,ANATETTTypeDR,ORC_Intub_Route,,FK
10423,OR_AnaesTemplate,ANATGenBlock2PositionDR,ORC_OperPosition,,FK
10424,OR_AnaesTemplate,ANATGenBlockAntisepsisDR,ORC_Antisepsis,,FK
10425,OR_AnaesTemplate,ANATGenBlockPositionDR,ORC_OperPosition,,FK
10426,OR_AnaesTemplate,ANATIntubGradeDR,ORC_Intub_Grade,,FK
10427,OR_AnaesTemplate,ANATIntubRouteDR,ORC_Intub_Route,,FK
10428,OR_AnaesTemplate,ANATIVCannulaSizeDR,ORC_CannulaSize,,FK
10429,OR_AnaesTemplate,ANATLMATypeDR,ORC_Intub_Route,,FK
10430,OR_AnaesTemplate,ANATMethodDR,ORC_AnaestMethod,,FK
10431,OR_AnaesTemplate,ANATNeurax2EpiduralLevelDR,ORC_SpinalLevel,,FK
10432,OR_AnaesTemplate,ANATNeurax2EpiduralNeedleDR,OEC_NeedleGauge,,FK
10433,OR_AnaesTemplate,ANATNeurax2PositionDR,ORC_AnaestPosition,,FK
10434,OR_AnaesTemplate,ANATNeuraxEpiduralLevelDR,ORC_SpinalLevel,,FK
10435,OR_AnaesTemplate,ANATNeuraxEpiduralNeedleDR,OEC_NeedleGauge,,FK
10436,OR_AnaesTemplate,ANATNeuraxPositionDR,ORC_AnaestPosition,,FK
10437,OR_AnaesTemplate,ANATNeuraxSkinPrepDR,ORC_Antisepsis,,FK
10438,OR_AnaesTemplate,ANATNeuraxSpinalLevelDR,ORC_SpinalLevel,,FK
10439,OR_AnaesTemplate,ANATNeuraxSpinalNeedleDR,OEC_NeedleGauge,,FK
10440,OR_AnaesTemplate,ANATNeuraxSpinalNeedleTypeDR,OEC_NeedleType,,FK
10441,OR_AnaesTemplate,ANATNeuraxUSTechniqueDR,ORC_USTechnique,,FK
10442,OR_AnaesTemplate,ANATOrbitalEyeDropsDR,ORC_EyeDrops,,FK
10443,OR_AnaesTemplate,ANATOrbitalNeedleTypeDR,OEC_NeedleType,,FK
10444,OR_AnaesTemplate,ANATOutcomeOfSurgeryDR,ORC_OutcomeOfSurgery,,FK
10445,OR_AnaesTemplate,ANATPrevMethodDR,ORC_AnaestMethod,,FK
10446,OR_AnaesTemplate,ANATPrevRecOpDR,ORC_Operation,,FK
10447,OR_AnaesTemplate,ANATPrevRecSPPPDR,PAC_StatePPP,,FK
10448,OR_AnaesTemplate,ANATRBOperatingRoomDR,RB_OperatingRoom,,FK
10449,OR_AnaesTemplate,ANATRecovOperDR,ORC_Operation,,FK
10450,OR_AnaesTemplate,ANATRecovSPPPDR,PAC_StatePPP,,FK
10451,OR_AnaesTemplate,ANATRegBlock2ParasthesiaDR,ORC_Parasthesia,,FK
10452,OR_AnaesTemplate,ANATRegBlock2SideDR,ORC_AnaestBlockSide,,FK
10453,OR_AnaesTemplate,ANATRegBlock2SurfLandmarkDR,ORC_SurfaceLandmark,,FK
10454,OR_AnaesTemplate,ANATRegBlockParasthesiaDR,ORC_Parasthesia,,FK
10455,OR_AnaesTemplate,ANATRegBlockSideDR,ORC_AnaestBlockSide,,FK
10456,OR_AnaesTemplate,ANATRegBlockSurfLandmarkDR,ORC_SurfaceLandmark,,FK
10457,OR_AnaesTemplate,ANATTransLocDR,CT_Loc,,FK
10458,OR_AnaesTemplate,ANATUpdateUserDR,SS_User,,FK
10459,OR_Anaesthesia,ANA_AirwayMgtAirway_DR,ORC_AirwayTechnique,,FK
10460,OR_Anaesthesia,ANA_AirwayMgtETTSize_DR,ORC_Intubation_Size,,FK
10461,OR_Anaesthesia,ANA_AirwayMgtLaryngoView_DR,ORC_LaryngoscopicView,,FK
10462,OR_Anaesthesia,ANA_AirwayMgtLMASize_DR,ORC_Intubation_Size,,FK
10463,OR_Anaesthesia,ANA_Anaesthetist_DR,CT_CareProv,,FK
10464,OR_Anaesthesia,ANA_ASA_DR,ORC_ASA_ClassPhActiv,,FK
10465,OR_Anaesthesia,ANA_BagMaskVent_DR,ORC_BagMaskVentilation,,FK
10466,OR_Anaesthesia,ANA_BldtType_DR,ORC_BladeType,,FK
10467,OR_Anaesthesia,ANA_BypassLoc_DR,CT_Loc,,FK
10468,OR_Anaesthesia,ANA_COMP_DR,ORC_Anaest_Complications,,FK
10469,OR_Anaesthesia,ANA_Consultant_DR,CT_CareProv,,FK
10470,OR_Anaesthesia,ANA_DEOAirwayMgtAnalgesia_DR,PAC_Analgetics,,FK
10471,OR_Anaesthesia,ANA_DEOAirwayMgtCanInsSite_DR,ORC_CannulaInsertionSite,,FK
10472,OR_Anaesthesia,ANA_DEOAirwayMgtCanSize_DR,ORC_CannulaSize,,FK
10473,OR_Anaesthesia,ANA_DEOAirwayMgtVentMode_DR,ORC_VentilationMode,,FK
10474,OR_Anaesthesia,ANA_ETTType_DR,ORC_Intub_Route,,FK
10475,OR_Anaesthesia,ANA_GenBlock2Antisepsis_DR,ORC_Antisepsis,,FK
10476,OR_Anaesthesia,ANA_GenBlock2PerformedBy_DR,CT_CareProv,,FK
10477,OR_Anaesthesia,ANA_GenBlock2Position_DR,ORC_OperPosition,,FK
10478,OR_Anaesthesia,ANA_GenBlockAntisepsis_DR,ORC_Antisepsis,,FK
10479,OR_Anaesthesia,ANA_GenBlockPerformedBy_DR,CT_CareProv,,FK
10480,OR_Anaesthesia,ANA_GenBlockPosition_DR,ORC_OperPosition,,FK
10481,OR_Anaesthesia,ANA_IntSize_DR,ORC_Intubation_Size,,FK
10482,OR_Anaesthesia,ANA_IntubGrade_DR,ORC_Intub_Grade,,FK
10483,OR_Anaesthesia,ANA_IntubRoute_DR,ORC_Intub_Route,,FK
10484,OR_Anaesthesia,ANA_IVCannulaSize_DR,ORC_CannulaSize,,FK
10485,OR_Anaesthesia,ANA_LMAType_DR,ORC_Intub_Route,,FK
10486,OR_Anaesthesia,ANA_Method,ORC_AnaestMethod,,FK
10487,OR_Anaesthesia,ANA_Neurax2EpiduralLevel_DR,ORC_SpinalLevel,,FK
10488,OR_Anaesthesia,ANA_Neurax2EpiduralNeedle_DR,OEC_NeedleGauge,,FK
10489,OR_Anaesthesia,ANA_Neurax2PerformedBy_DR,CT_CareProv,,FK
10490,OR_Anaesthesia,ANA_Neurax2Position_DR,ORC_AnaestPosition,,FK
10491,OR_Anaesthesia,ANA_NeuraxEpiduralLevel_DR,ORC_SpinalLevel,,FK
10492,OR_Anaesthesia,ANA_NeuraxEpiduralNeedle_DR,OEC_NeedleGauge,,FK
10493,OR_Anaesthesia,ANA_NeuraxPerformedBy_DR,CT_CareProv,,FK
10494,OR_Anaesthesia,ANA_NeuraxPosition_DR,ORC_AnaestPosition,,FK
10495,OR_Anaesthesia,ANA_NeuraxSkinPrep_DR,ORC_Antisepsis,,FK
10496,OR_Anaesthesia,ANA_NeuraxSpinalLevel_DR,ORC_SpinalLevel,,FK
10497,OR_Anaesthesia,ANA_NeuraxSpinalNeedleType_DR,OEC_NeedleType,,FK
10498,OR_Anaesthesia,ANA_NeuraxSpinalNeedle_DR,OEC_NeedleGauge,,FK
10499,OR_Anaesthesia,ANA_NeuraxUSTechnique_DR,ORC_USTechnique,,FK
10500,OR_Anaesthesia,ANA_ORAnaNurse_DR,CT_CareProv,,FK
10501,OR_Anaesthesia,ANA_OrbitalEyeDrops_DR,ORC_EyeDrops,,FK
10502,OR_Anaesthesia,ANA_OrbitalNeedleType_DR,OEC_NeedleType,,FK
10503,OR_Anaesthesia,ANA_OutcomeOfSurgery_DR,ORC_OutcomeOfSurgery,,FK
10504,OR_Anaesthesia,ANA_PAADM_ParRef,PA_Adm,,ParRef
10505,OR_Anaesthesia,ANA_PACUAnaDischarge_DR,CT_CareProv,,FK
10506,OR_Anaesthesia,ANA_PACUAnaNurse_DR,CT_CareProv,,FK
10507,OR_Anaesthesia,ANA_PreAnaAssessAnaesthetist_DR,CT_CareProv,,FK
10508,OR_Anaesthesia,ANA_PreAnaAssessMalampatiScore,ORC_Intub_Grade,,FK
10509,OR_Anaesthesia,ANA_PreAnaAssessOper_DR,ORC_Operation,,FK
10510,OR_Anaesthesia,ANA_PreAnaAssessSurgeon_DR,CT_CareProv,,FK
10511,OR_Anaesthesia,ANA_PreOpRoom_DR,PAC_Room,,FK
